10|9|Cl|H|Cl|C|C|F|Cl|H|F|C|3|1|0|9|6|9|8|4|4|3|9|7|4|9|5|3|2|3
10|9|Cl|H|Cl|C|C|H|H|Cl|Cl|C|4|9|7|3|8|3|4|6|9|1|4|3|0|9|4|5|2|3
10|9|Cl|H|Cl|C|C|H|H|C|Cl|C|9|6|3|5|0|7|9|7|3|4|9|3|8|7|3|1|2|7
10|9|Cl|H|Cl|C|F|Cl|C|H|F|C|9|6|9|1|0|3|8|6|2|3|5|3|9|7|4|6|9|3
10|9|Cl|H|Cl|C|F|Cl|C|H|F|C|9|6|9|1|8|6|2|3|5|3|9|7|4|6|0|6|9|3
10|9|Cl|H|Cl|C|H|H|C|Cl|Cl|C|9|5|3|4|0|6|8|9|9|6|9|3|7|6|3|1|2|6
10|9|Cl|H|Cl|F|F|C|C|C|H|H|4|6|7|1|2|5|5|7|3|5|5|6|0|6|7|9|7|8
10|9|Cl|H|Cl|F|F|C|C|C|H|H|4|6|7|1|2|5|5|7|5|6|0|6|3|6|7|9|7|8
10|9|Cl|H|Cl|F|H|C|C|H|C|F|5|7|0|8|2|8|5|4|5|1|3|8|6|5|9|6|6|8
10|9|Cl|H|Cl|F|H|C|H|C|F|C|5|9|3|9|5|7|0|7|9|1|2|7|7|6|8|5|9|4
10|9|Cl|H|Cl|H|Cl|C|C|Cl|H|C|7|9|9|3|5|6|0|6|2|5|4|6|6|8|9|1|5|9
10|9|Cl|H|Cl|H|Cl|F|C|C|H|C|9|3|6|7|0|7|2|6|4|7|5|6|7|8|9|1|6|9
10|9|Cl|H|Cl|N|H|H|C|H|H|C|9|8|3|5|6|7|3|1|0|6|9|4|3|9|9|6|2|6
10|9|Cl|H|C|C|F|Cl|H|H|C|F|8|2|9|8|4|2|0|2|5|3|8|3|8|1|3|6|3|7
10|9|Cl|H|C|C|F|F|Cl|H|F|C|2|1|0|9|6|9|8|3|3|2|9|7|3|9|5|3|4|2
10|9|Cl|H|C|C|F|F|Cl|H|H|C|9|2|5|2|0|2|6|3|9|3|9|1|4|2|3|7|3|8
10|9|Cl|H|C|C|F|F|H|H|C|F|8|2|9|8|5|2|0|2|8|3|8|1|4|2|3|6|3|7
10|9|Cl|H|C|C|H|C|C|F|H|H|7|3|2|1|2|4|5|2|6|3|6|9|6|5|0|2|5|8
10|9|Cl|H|C|C|H|C|H|H|N|Cl|8|3|3|5|9|5|2|4|0|2|5|7|2|6|5|1|3|2
10|9|Cl|H|C|C|H|F|C|C|F|H|6|2|7|9|8|2|7|4|3|1|0|3|7|3|6|7|5|3
10|9|Cl|H|C|C|H|F|H|C|C|F|7|4|3|7|5|8|7|6|9|3|7|1|2|8|2|3|0|2
10|9|Cl|H|C|C|H|H|Cl|Cl|H|C|0|2|7|9|2|9|3|1|9|5|2|3|9|4|6|2|3|8
10|9|Cl|H|C|C|H|H|F|F|F|C|0|3|9|2|7|2|9|5|3|9|2|1|8|9|3|4|6|2
10|9|Cl|H|C|F|H|F|Cl|H|C|C|6|8|8|1|3|9|2|9|5|9|2|8|0|2|9|7|2|4
10|9|Cl|H|C|F|H|F|H|F|C|C|8|1|3|9|2|9|5|9|2|8|0|2|7|8|9|6|2|4
10|9|Cl|H|C|H|C|F|C|Cl|H|H|4|9|0|4|7|6|2|6|4|8|5|2|6|3|2|4|6|1
10|9|Cl|H|F|C|C|H|H|Cl|Cl|C|4|9|7|3|8|3|4|6|9|1|2|9|4|3|0|9|4|5
10|9|Cl|H|F|F|F|C|C|C|H|H|4|6|7|1|5|7|2|5|5|6|0|6|3|6|7|9|7|8
10|9|Cl|H|H|Cl|C|C|Cl|H|H|C|0|9|4|2|5|1|4|8|3|4|6|9|5|9|9|7|5|4
10|9|Cl|H|H|Cl|F|C|C|Cl|H|C|7|9|9|2|5|6|0|6|3|6|4|5|6|8|9|1|5|9
10|9|Cl|H|H|C|Cl|H|C|H|C|F|3|2|8|3|9|6|0|6|8|5|3|7|6|1|4|3|8|6
10|9|Cl|H|H|C|Cl|H|C|H|C|F|3|2|8|3|9|6|4|8|0|6|8|5|3|7|6|1|8|6
10|9|Cl|H|H|C|C|Cl|H|H|Cl|C|0|9|3|2|4|1|8|4|3|7|5|9|4|9|9|6|4|3
10|9|Cl|H|H|C|C|C|Cl|C|Cl|F|8|4|3|4|0|3|7|5|7|1|7|3|6|5|7|2|9|5
10|9|Cl|H|H|C|C|C|Cl|C|Cl|F|8|4|3|4|0|4|7|5|7|1|7|3|6|5|7|2|9|5
10|9|Cl|H|H|C|C|C|H|N|H|N|7|6|9|3|4|5|4|3|5|8|9|2|3|1|7|5|0|4
10|9|Cl|H|H|C|C|F|C|Cl|C|F|3|4|5|6|0|3|8|6|8|1|8|3|7|6|8|2|9|6
10|9|Cl|H|H|C|F|C|C|H|C|F|8|5|9|6|5|2|5|1|0|3|3|6|4|5|3|8|8|7
10|9|Cl|H|H|C|H|C|C|H|H|C|3|8|9|7|9|4|0|6|3|2|5|9|6|3|6|5|5|1
10|9|Cl|H|H|C|H|C|F|Cl|C|C|9|3|5|9|0|8|6|5|5|8|8|2|5|1|9|4|7|8
10|9|Cl|H|H|C|N|C|Cl|H|C|H|8|2|4|3|4|8|4|5|5|7|6|8|5|9|0|5|8|1
10|9|Cl|H|H|C|N|O|O|H|H|C|6|4|3|7|9|2|5|9|3|8|9|3|3|1|5|4|0|9
10|9|Cl|H|H|H|C|C|Cl|N|O|O|7|5|8|4|0|7|8|2|6|7|5|1|5|3|9|4|5|4
10|9|Cl|H|H|H|O|Cl|H|O|C|C|9|3|9|8|4|9|4|1|8|2|7|6|5|8|0|8|7|9
10|9|Cl|H|N|O|C|H|H|H|C|N|2|5|4|8|9|6|4|7|3|8|4|1|9|8|2|4|0|2
10|9|Cl|H|N|O|H|Cl|C|C|C|N|2|7|5|6|2|9|0|6|6|8|8|7|6|1|3|8|7|4
10|9|Cl|N|C|H|C|H|O|Cl|H|C|7|4|1|4|6|3|0|2|9|4|9|5|6|1|9|2|9|8
10|9|Cl|N|C|H|C|O|H|O|H|C|7|4|2|4|5|6|0|9|5|1|2|8|4|9|1|9|2|3
10|9|Cl|N|H|H|H|N|C|Cl|H|C|5|8|1|2|9|3|1|9|1|6|5|4|5|6|7|9|0|9
10|9|Cl|O|H|H|C|H|H|C|N|O|7|6|7|3|7|2|8|7|9|5|1|4|9|4|0|8|8|4
10|9|Cl|O|H|H|H|O|C|H|C|C|9|7|1|6|8|4|5|6|8|6|0|8|5|9|9|2|9|3
10|9|Cl|O|H|O|C|N|Cl|H|H|C|4|9|3|5|5|4|0|9|9|2|6|9|4|8|4|7|1|5
10|9|Cl|O|O|H|C|H|H|C|O|C|2|7|0|7|9|5|8|7|9|6|9|3|1|4|9|4|2|4
10|9|Cl|O|O|H|H|O|C|C|C|H|5|6|2|6|8|3|8|4|0|5|7|8|1|7|8|9|7|6
10|9|C|Cl|Cl|Cl|C|F|Cl|F|C|H|4|0|4|8|7|4|0|9|2|8|3|8|5|4|1|0|6|8
10|9|C|Cl|Cl|C|C|Cl|Cl|H|H|C|0|8|6|9|2|3|9|4|1|3|4|7|4|3|9|0|5|0
10|9|C|Cl|Cl|C|C|Cl|H|H|C|F|0|7|2|3|8|4|1|3|4|6|4|3|8|0|5|0|9|0
10|9|C|Cl|Cl|C|C|Cl|H|H|C|F|0|7|5|8|2|3|8|4|1|3|4|6|4|3|8|0|9|0
10|9|C|Cl|Cl|H|H|Cl|C|Cl|C|H|0|9|7|6|0|6|0|4|2|6|0|8|1|8|8|3|5|8
10|9|C|Cl|Cl|H|H|C|H|C|H|Cl|1|0|2|5|0|3|7|8|5|7|5|0|7|4|9|0|7|6
10|9|C|Cl|Cl|H|H|C|H|C|H|Cl|1|5|2|5|0|3|7|8|5|7|5|0|7|4|9|0|7|6
10|9|C|Cl|Cl|O|H|H|O|C|C|H|0|5|6|8|2|7|7|9|0|7|3|8|0|4|3|0|1|7
10|9|C|Cl|C|C|Cl|Cl|H|H|C|F|0|7|5|8|1|2|8|3|3|6|3|2|8|0|4|0|9|0
10|9|C|Cl|C|F|C|Cl|F|F|H|H|2|4|0|8|6|4|7|4|1|2|0|9|5|2|2|0|3|0
10|9|C|Cl|C|F|C|H|F|H|H|Cl|2|0|1|0|2|5|3|4|2|7|4|8|6|4|9|0|2|4
10|9|C|Cl|F|Cl|Cl|C|Cl|F|C|H|5|0|5|8|7|5|0|9|3|8|4|8|1|0|6|8|2|0
10|9|C|Cl|F|Cl|C|Cl|C|F|Cl|H|5|6|0|6|4|9|2|0|3|4|7|6|8|4|0|4|1|0
10|9|C|Cl|F|Cl|C|C|Cl|H|H|C|0|8|2|9|3|4|9|5|1|4|5|7|5|4|9|0|6|0
10|9|C|Cl|F|Cl|C|C|H|H|C|F|0|7|2|8|3|4|8|5|1|4|5|6|5|4|8|0|9|0
10|9|C|Cl|F|Cl|C|F|Cl|F|C|H|4|0|4|8|7|4|0|9|3|8|5|4|1|0|6|8|2|0
10|9|C|Cl|F|Cl|H|F|C|C|Cl|H|5|6|3|7|0|7|1|6|0|4|2|6|8|7|7|9|0|6
10|9|C|Cl|H|C|F|F|H|F|C|H|8|9|5|3|3|6|3|2|0|8|4|0|0|3|1|0|7|8
10|9|C|Cl|H|C|F|H|F|F|C|H|8|9|3|5|3|2|0|8|4|0|0|3|6|8|1|0|7|8
10|9|C|Cl|H|C|H|H|Cl|H|C|C|0|4|8|0|9|7|8|3|6|0|1|8|3|5|3|9|9|2
10|9|C|Cl|H|C|H|H|H|Cl|C|C|0|4|7|9|8|0|9|6|8|3|1|8|3|5|3|9|9|2
10|9|C|Cl|H|H|Cl|C|Cl|C|H|F|0|8|6|5|0|5|0|3|9|5|0|7|1|7|7|2|4|7
10|9|C|Cl|H|H|Cl|C|Cl|C|H|F|0|8|6|5|0|5|0|3|9|5|1|5|0|7|7|2|4|7
10|9|C|Cl|H|H|Cl|C|H|C|H|Cl|4|7|5|0|0|8|9|7|1|0|5|7|5|3|5|2|0|6
10|9|C|Cl|H|H|C|H|H|C|C|F|4|3|7|0|9|8|7|5|4|8|7|4|0|6|8|2|1|7
10|9|C|Cl|H|H|H|Cl|Cl|C|C|C|9|7|0|4|6|7|1|8|7|2|9|3|0|9|0|8|5|8
10|9|C|Cl|H|H|N|H|H|H|C|N|4|8|1|8|0|7|0|3|0|5|4|9|9|2|0|8|9|6
10|9|C|Cl|H|N|C|Cl|H|H|N|N|3|2|9|0|3|4|9|6|8|4|1|9|8|7|5|3|8|0
10|9|C|Cl|H|N|C|N|H|H|O|H|0|6|3|4|1|5|8|3|3|0|0|7|0|2|5|9|5|4
10|9|C|Cl|H|O|C|H|H|N|H|Cl|9|0|3|6|7|0|4|2|7|8|7|5|4|0|3|4|1|0
10|9|C|Cl|N|Cl|H|H|C|H|O|C|8|0|6|5|2|0|2|6|3|9|1|9|6|9|9|4|6|7
10|9|C|Cl|N|H|H|C|H|C|N|O|7|4|1|7|8|5|7|3|2|0|8|0|9|5|7|5|8|6
10|9|C|Cl|N|O|H|H|C|Cl|O|H|6|4|8|0|6|9|3|0|8|6|2|0|7|2|1|2|6|5
10|9|C|Cl|O|C|H|H|N|H|O|H|0|4|2|6|0|9|1|8|6|0|0|7|6|5|8|3|2|3
10|9|C|Cl|O|C|H|O|H|H|O|C|5|3|9|0|9|4|9|3|2|0|9|6|2|7|8|0|1|3
10|9|C|Cl|O|H|O|H|H|H|C|C|4|7|8|0|0|6|8|9|1|8|0|5|2|3|2|0|4|8
10|9|C|Cl|O|O|H|O|H|H|N|C|5|4|1|9|8|9|2|0|8|7|9|0|5|8|2|6|3|0
10|9|C|C|Cl|C|H|N|H|H|H|H|2|1|5|3|0|7|0|3|0|1|3|9|0|8|1|6|1|4
10|9|C|C|Cl|C|N|H|O|N|H|H|1|8|1|0|6|0|4|3|2|1|0|3|4|7|3|5|1|9
10|9|C|C|Cl|F|Cl|Cl|C|H|Cl|H|2|0|6|0|3|0|8|1|6|1|4|0|6|9|5|1|6|7
10|9|C|C|Cl|F|H|H|H|H|C|F|2|1|3|1|0|5|8|1|0|8|0|6|8|7|8|4|9|1
10|9|C|C|Cl|H|H|C|H|C|F|H|2|1|8|5|1|4|0|3|7|5|0|9|0|6|7|0|7|1
10|9|C|C|Cl|H|H|H|H|H|C|C|1|3|8|4|9|1|9|5|2|1|8|6|0|8|0|7|9|0
10|9|C|C|C|Cl|F|H|Cl|Cl|Cl|F|6|0|7|0|8|2|9|2|4|2|3|1|0|1|0|2|1|5
10|9|C|C|C|Cl|F|H|Cl|Cl|F|F|6|0|7|0|9|2|4|2|3|1|8|1|0|1|0|2|1|5
10|9|C|C|C|Cl|F|H|Cl|Cl|F|F|6|0|7|2|9|2|4|2|3|1|8|1|0|1|0|2|1|5
10|9|C|C|C|Cl|H|Cl|Cl|Cl|F|F|5|0|6|0|7|2|9|2|3|1|8|1|0|1|0|2|1|4
10|9|C|C|C|Cl|H|Cl|H|H|Cl|Cl|0|7|2|1|2|0|1|6|5|1|0|4|3|2|8|0|9|2
10|9|C|C|C|F|H|Cl|Cl|Cl|F|F|5|0|6|0|7|2|9|2|3|2|8|1|0|1|0|2|1|4
10|9|C|C|C|H|F|Cl|H|H|Cl|F|9|1|5|0|8|2|2|6|4|1|0|1|0|2|0|3|2|7
10|9|C|C|C|H|H|H|H|H|C|Cl|0|5|0|2|2|4|9|0|8|1|1|6|0|8|2|7|8|3
10|9|C|C|C|H|N|Cl|H|H|H|H|4|2|0|7|0|2|0|1|2|9|0|8|1|6|1|3|5|2
10|9|C|C|C|N|C|O|H|O|O|N|7|4|3|6|8|2|4|1|8|1|3|4|3|0|5|1|9|2
10|9|C|C|C|N|H|H|H|N|H|H|7|3|0|8|2|1|2|9|1|5|0|4|1|6|1|0|7|0
10|9|C|C|C|N|H|N|H|O|C|O|9|5|2|1|0|6|3|1|0|8|7|5|5|0|2|0|2|4
10|9|C|C|C|N|N|C|H|O|O|N|7|5|3|6|8|2|5|1|8|1|3|5|4|0|3|0|9|2
10|9|C|C|C|N|N|C|O|H|O|N|3|7|8|2|5|1|8|1|3|5|4|0|3|0|6|1|9|2
10|9|C|C|C|N|N|C|O|H|O|O|8|5|3|7|9|2|5|1|9|1|3|5|4|0|3|0|6|1
10|9|C|C|C|O|H|C|H|O|H|H|0|6|2|0|1|9|1|2|1|5|3|5|3|8|7|2|1|4
10|9|C|C|C|O|H|N|N|H|H|O|2|1|3|5|6|7|6|4|3|8|5|0|9|2|6|1|2|0
10|9|C|C|F|Cl|H|H|H|H|C|C|9|7|8|6|9|5|8|4|2|8|3|9|1|0|9|1|8|0
10|9|C|C|F|F|Cl|Cl|C|C|F|F|4|0|8|6|1|0|1|7|9|7|1|6|3|7|2|6|5|6
10|9|C|C|F|F|Cl|C|H|F|F|H|2|0|3|5|5|1|8|0|1|6|7|1|5|0|1|9|4|0
10|9|C|C|F|F|Cl|H|C|Cl|H|H|3|1|0|8|6|1|7|0|2|1|6|5|6|9|4|1|6|0
10|9|C|C|F|F|C|Cl|F|F|H|H|2|4|1|4|0|8|6|4|7|4|0|9|5|1|1|0|3|0
10|9|C|C|F|F|C|F|Cl|F|Cl|Cl|0|4|9|1|2|4|0|1|8|1|5|4|7|1|6|0|3|0
10|9|C|C|F|H|C|H|H|Cl|C|H|1|4|4|3|1|0|8|5|1|8|2|4|7|0|8|6|8|9
10|9|C|C|H|Cl|Cl|H|N|O|H|C|7|6|1|5|4|0|3|0|9|0|1|2|6|9|9|1|1|8
10|9|C|C|H|Cl|F|Cl|C|H|H|H|1|9|1|8|4|0|1|6|6|2|5|0|6|7|3|0|1|0
10|9|C|C|H|Cl|H|H|F|C|H|C|6|0|9|5|1|2|7|0|1|8|1|4|7|9|3|7|7|1
10|9|C|C|H|Cl|H|H|H|C|Cl|C|9|7|8|9|3|1|0|2|0|4|7|1|9|0|0|6|7|5
10|9|C|C|H|Cl|H|H|H|F|C|C|9|8|3|1|0|2|0|4|8|1|9|0|0|6|7|1|8|5
10|9|C|C|H|C|Cl|O|H|H|H|Cl|4|0|3|7|1|3|5|1|3|6|9|0|1|0|3|2|5|8
